a00a_1|a00a_2b|aa|a01|a02|a03|a04|a05|a06|a07|a07_1|a07_2|a07_3|ea|e01|e02|ea2|q01|q11|q12|q12_1|q13|q13_1|q13_2|q13_3|q13_4|q13_5|q13_6|q13_7|q13_8|q13_9|q14|q14_1|q14_2|q14_3|q15|q15_1|q15_2|q15_3|q15_4|q15_5|q15_6|q15_7|q15_8|q15_9|q15_10|q15_1_1|q16
A|1178|Continuar|Calle ushnuloma|0|76.42930|09.89005|2890|0|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|1|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1178|Continuar|Calle ushnuloma|0|76.42930|09.89005|2890|0|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|1|Si|Viscacha|No|||||||||||||||||||||||||||
A|1178|Continuar|Calle ushnuloma|0|76.42930|09.89005|2890|0|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|1|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1178|Continuar|Calle ushnuloma|0|76.42930|09.89005|2890|0|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|1|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
A|1179|Continuar|Jr 28 de julio|0|76.42934|09.89033|2913|30|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|0|Continuar|2|Si|Achu|No|||||||||||||||||||||||||||
A|1179|Continuar|Jr 28 de julio|0|76.42934|09.89033|2913|30|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|0|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
A|1179|Continuar|Jr 28 de julio|0|76.42934|09.89033|2913|30|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|0|Continuar|2|Si|Carachupa|No|||||||||||||||||||||||||||
A|1179|Continuar|Jr 28 de julio|0|76.42934|09.89033|2913|30|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|0|Continuar|2|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
A|1179|Continuar|Jr 28 de julio|0|76.42934|09.89033|2913|30|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|0|Continuar|2|Si|Muca|No|||||||||||||||||||||||||||
A|1179|Continuar|Jr 28 de julio|0|76.42934|09.89033|2913|30|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|0|Continuar|2|Si|Perdiz|No|||||||||||||||||||||||||||
A|1179|Continuar|Jr 28 de julio|0|76.42934|09.89033|2913|30|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|0|Continuar|2|Si|Picuro|No|||||||||||||||||||||||||||
A|1179|Continuar|Jr 28 de julio|0|76.42934|09.89033|2913|30|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|0|Continuar|2|Si|Sajino|No|||||||||||||||||||||||||||
A|1179|Continuar|Jr 28 de julio|0|76.42934|09.89033|2913|30|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|0|Continuar|2|Si|Trucha (pesca de río)|Si|H|No|No|No|No|No|No|No|Si|No|B|No|Si|No|C|No|No|Si|No|No|No|No|No|No|No||Disminuido
A|1179|Continuar|Jr 28 de julio|0|76.42934|09.89033|2913|30|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|0|Continuar|2|Si|Venado, luicho|No|||||||||||||||||||||||||||
A|1179|Continuar|Jr 28 de julio|0|76.42934|09.89033|2913|30|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|0|Continuar|2|Si|Viscacha|No|||||||||||||||||||||||||||
A|1179|Continuar|Jr 28 de julio|0|76.42934|09.89033|2913|30|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|0|Continuar|2|Si|Zorrillo|No|||||||||||||||||||||||||||
A|1179|Continuar|Jr 28 de julio|0|76.42934|09.89033|2913|30|Huánuco-Quisqui|San Pedro De Cani|||Continuar|5|0|Continuar|2|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
F|1185|Continuar|ogupampa|0|76°23.946'|09°53.364'|3278|26|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|2|Si|Achu|No|||||||||||||||||||||||||||
F|1185|Continuar|ogupampa|0|76°23.946'|09°53.364'|3278|26|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
F|1185|Continuar|ogupampa|0|76°23.946'|09°53.364'|3278|26|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|2|Si|Carachupa|No|||||||||||||||||||||||||||
F|1185|Continuar|ogupampa|0|76°23.946'|09°53.364'|3278|26|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|2|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
F|1185|Continuar|ogupampa|0|76°23.946'|09°53.364'|3278|26|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|2|Si|Muca|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|C|No|No|Si|No|No|No|No|No|No|No||Disminuido
F|1185|Continuar|ogupampa|0|76°23.946'|09°53.364'|3278|26|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|2|Si|Perdiz|Si|A|Si|No|No|No|No|No|No|No|No|B|No|Si|No|BC|No|Si|Si|No|No|No|No|No|No|No||Aumentado
F|1185|Continuar|ogupampa|0|76°23.946'|09°53.364'|3278|26|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|2|Si|Picuro|Si|B|No|Si|No|No|No|No|No|No|No|B|No|Si|No|C|No|No|Si|No|No|No|No|No|No|No||Disminuido
F|1185|Continuar|ogupampa|0|76°23.946'|09°53.364'|3278|26|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|2|Si|Sajino|No|||||||||||||||||||||||||||
F|1185|Continuar|ogupampa|0|76°23.946'|09°53.364'|3278|26|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|2|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
F|1185|Continuar|ogupampa|0|76°23.946'|09°53.364'|3278|26|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|2|Si|Venado, luicho|No|||||||||||||||||||||||||||
F|1185|Continuar|ogupampa|0|76°23.946'|09°53.364'|3278|26|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|2|Si|Viscacha|No|||||||||||||||||||||||||||
F|1185|Continuar|ogupampa|0|76°23.946'|09°53.364'|3278|26|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|2|Si|Zorrillo|No|||||||||||||||||||||||||||
F|1185|Continuar|ogupampa|0|76°23.946'|09°53.364'|3278|26|Huánuco-Quisqui|San Pedro De Cani|||Continuar|4|0|Continuar|2|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
D|1208|Continuar|998|998|76.38379|09.87571|2783|25|Huánuco-Quisqui|San Pablo de las Lanjas|||Continuar|6|0|Continuar|2|Si|Achu|No|||||||||||||||||||||||||||
D|1208|Continuar|998|998|76.38379|09.87571|2783|25|Huánuco-Quisqui|San Pablo de las Lanjas|||Continuar|6|0|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
D|1208|Continuar|998|998|76.38379|09.87571|2783|25|Huánuco-Quisqui|San Pablo de las Lanjas|||Continuar|6|0|Continuar|2|Si|Carachupa|No|||||||||||||||||||||||||||
D|1208|Continuar|998|998|76.38379|09.87571|2783|25|Huánuco-Quisqui|San Pablo de las Lanjas|||Continuar|6|0|Continuar|2|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
D|1208|Continuar|998|998|76.38379|09.87571|2783|25|Huánuco-Quisqui|San Pablo de las Lanjas|||Continuar|6|0|Continuar|2|Si|Muca|No|||||||||||||||||||||||||||
D|1208|Continuar|998|998|76.38379|09.87571|2783|25|Huánuco-Quisqui|San Pablo de las Lanjas|||Continuar|6|0|Continuar|2|Si|Perdiz|No|||||||||||||||||||||||||||
D|1208|Continuar|998|998|76.38379|09.87571|2783|25|Huánuco-Quisqui|San Pablo de las Lanjas|||Continuar|6|0|Continuar|2|Si|Picuro|No|||||||||||||||||||||||||||
D|1208|Continuar|998|998|76.38379|09.87571|2783|25|Huánuco-Quisqui|San Pablo de las Lanjas|||Continuar|6|0|Continuar|2|Si|Sajino|No|||||||||||||||||||||||||||
D|1208|Continuar|998|998|76.38379|09.87571|2783|25|Huánuco-Quisqui|San Pablo de las Lanjas|||Continuar|6|0|Continuar|2|Si|Trucha (pesca de río)|No|||||||||||||||||||||||||||
D|1208|Continuar|998|998|76.38379|09.87571|2783|25|Huánuco-Quisqui|San Pablo de las Lanjas|||Continuar|6|0|Continuar|2|Si|Venado, luicho|No|||||||||||||||||||||||||||
D|1208|Continuar|998|998|76.38379|09.87571|2783|25|Huánuco-Quisqui|San Pablo de las Lanjas|||Continuar|6|0|Continuar|2|Si|Viscacha|No|||||||||||||||||||||||||||
D|1208|Continuar|998|998|76.38379|09.87571|2783|25|Huánuco-Quisqui|San Pablo de las Lanjas|||Continuar|6|0|Continuar|2|Si|Zorrillo|No|||||||||||||||||||||||||||
D|1208|Continuar|998|998|76.38379|09.87571|2783|25|Huánuco-Quisqui|San Pablo de las Lanjas|||Continuar|6|0|Continuar|2|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
B|1220|Continuar|rosa pampa|998|76.436200|09.90689|3091|85|Huánuco-Quisqui|Raccha Cedrón|||Continuar|3|1|Continuar|2|Si|Achu|No|||||||||||||||||||||||||||
B|1220|Continuar|rosa pampa|998|76.436200|09.90689|3091|85|Huánuco-Quisqui|Raccha Cedrón|||Continuar|3|1|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
B|1220|Continuar|rosa pampa|998|76.436200|09.90689|3091|85|Huánuco-Quisqui|Raccha Cedrón|||Continuar|3|1|Continuar|2|Si|Carachupa|No|||||||||||||||||||||||||||
B|1220|Continuar|rosa pampa|998|76.436200|09.90689|3091|85|Huánuco-Quisqui|Raccha Cedrón|||Continuar|3|1|Continuar|2|Si|Cuy de monte, purun jaca|No|||||||||||||||||||||||||||
B|1220|Continuar|rosa pampa|998|76.436200|09.90689|3091|85|Huánuco-Quisqui|Raccha Cedrón|||Continuar|3|1|Continuar|2|Si|Muca|No|||||||||||||||||||||||||||
B|1220|Continuar|rosa pampa|998|76.436200|09.90689|3091|85|Huánuco-Quisqui|Raccha Cedrón|||Continuar|3|1|Continuar|2|Si|Perdiz|No|||||||||||||||||||||||||||
B|1220|Continuar|rosa pampa|998|76.436200|09.90689|3091|85|Huánuco-Quisqui|Raccha Cedrón|||Continuar|3|1|Continuar|2|Si|Picuro|No|||||||||||||||||||||||||||
B|1220|Continuar|rosa pampa|998|76.436200|09.90689|3091|85|Huánuco-Quisqui|Raccha Cedrón|||Continuar|3|1|Continuar|2|Si|Sajino|No|||||||||||||||||||||||||||
B|1220|Continuar|rosa pampa|998|76.436200|09.90689|3091|85|Huánuco-Quisqui|Raccha Cedrón|||Continuar|3|1|Continuar|2|Si|Trucha (pesca de río)|Si|H|No|No|No|No|No|No|No|Si|No|B|No|Si|No|C|No|No|Si|No|No|No|No|No|No|No||Se mantiene igual
B|1220|Continuar|rosa pampa|998|76.436200|09.90689|3091|85|Huánuco-Quisqui|Raccha Cedrón|||Continuar|3|1|Continuar|2|Si|Venado, luicho|No|||||||||||||||||||||||||||
B|1220|Continuar|rosa pampa|998|76.436200|09.90689|3091|85|Huánuco-Quisqui|Raccha Cedrón|||Continuar|3|1|Continuar|2|Si|Viscacha|No|||||||||||||||||||||||||||
B|1220|Continuar|rosa pampa|998|76.436200|09.90689|3091|85|Huánuco-Quisqui|Raccha Cedrón|||Continuar|3|1|Continuar|2|Si|Zorrillo|No|||||||||||||||||||||||||||
B|1220|Continuar|rosa pampa|998|76.436200|09.90689|3091|85|Huánuco-Quisqui|Raccha Cedrón|||Continuar|3|1|Continuar|2|Si|Zorrillo chancho|No|||||||||||||||||||||||||||
D|1223|Continuar|999|998|76.43675|09.90094|2996|89|Huánuco-Quisqui|Raccha Cedrón|||Continuar|5|1|Continuar|2|Si|Achu|No|||||||||||||||||||||||||||
D|1223|Continuar|999|998|76.43675|09.90094|2996|89|Huánuco-Quisqui|Raccha Cedrón|||Continuar|5|1|Continuar|2|Si|Añuje|No|||||||||||||||||||||||||||
